"","Category","Operating.Name","city","Zip","Street","Address","lat","long"
"5091","PUBLIC GARAGE","I.D AUTO SALE","TORONTO, ON","M3J 1Z9","BAKERSFIELD ST","15 BAKERSFIELD ST,TORONTO, ON,M3J 1Z9",43.7552869,-79.4803312
"5092","PUBLIC GARAGE","FAVORIT MOTORS","TORONTO, ON","M3J 2A9","TORO RD","100 TORO RD,TORONTO, ON,M3J 2A9",43.7611276,-79.4846291
"5093","PUBLIC GARAGE","CAR SOLUTIONS CANADA","TORONTO, ON","M3J 1N1","KEELE ST","3715 KEELE ST,TORONTO, ON,M3J 1N1",43.7562588,-79.4890074
"5094","PUBLIC GARAGE","MG 2010 AUTO SALES","TORONTO, ON","M3H 5S4","DUFFERIN ST","4630 DUFFERIN ST,TORONTO, ON,M3H 5S4",43.7736702,-79.4682796666667
"5095","PUBLIC GARAGE","MR RAM AUTO REFINISH","TORONTO, ON","M3J 2C6","CHAMPAGNE DR","375 CHAMPAGNE DR,TORONTO, ON,M3J 2C6",43.764740574038,-79.4740149660778
"5096","PUBLIC GARAGE","DOVE AUTO DETAILING","TORONTO, ON","M3C 3R6","DON MILLS RD","1090 DON MILLS RD,TORONTO, ON,M3C 3R6",43.7362962,-79.343917
"5097","PUBLIC GARAGE","ALNESS MOTORS","TORONTO, ON","M3J 3K3","FINCH AVE W","1290 FINCH AVE W,TORONTO, ON,M3J 3K3",43.765077,-79.4893543
"5098","PUBLIC GARAGE","CROWN AUTOMOBILE","TORONTO, ON","M3H 5S4","DUFFERIN ST","4610 DUFFERIN ST,TORONTO, ON,M3H 5S4",43.772204,-79.467902
"5099","PUBLIC GARAGE","RED DEER AUTO","TORONTO, ON","M3J 2S4","LIMESTONE CRES","168 LIMESTONE CRES,TORONTO, ON,M3J 2S4",43.7803815603408,-79.4878486139237
"5100","PUBLIC GARAGE","CAPTAIN CAR LOANS","TORONTO, ON","M3H 5S4","DUFFERIN ST","4560 DUFFERIN ST,TORONTO, ON,M3H 5S4",43.7689796,-79.4671347
"5101","PUBLIC GARAGE","AUTO ONE GROUP","TORONTO, ON","M3N 1V9","OAKDALE RD","150 OAKDALE RD,TORONTO, ON,M3N 1V9",43.7446487376181,-79.5261493245398
"5102","PUBLIC GARAGE","MOTORHEAD SPEED SHOP","TORONTO, ON","M3H 5S4","DUFFERIN ST","4610 DUFFERIN ST,TORONTO, ON,M3H 5S4",43.772204,-79.467902
"5103","PUBLIC GARAGE","WHEELS FOR LESS","TORONTO, ON","M3N 1V9","OAKDALE RD","130 OAKDALE RD,TORONTO, ON,M3N 1V9",43.743014990376,-79.5262849097837
"5104","PUBLIC GARAGE","F & D AUTOMOTIVE SERVICES","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5105","PUBLIC GARAGE","NATIONAL EXCHANGE","TORONTO, ON","M3J 3K2","FINCH AVE W","1300 FINCH AVE W,TORONTO, ON,M3J 3K2",43.7646236,-79.4893562
"5106","PUBLIC GARAGE","BEST DEAL MOTORS & COLLISION CENTRE INC","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5107","PUBLIC GARAGE","A Z AUTO","TORONTO, ON","M3J 2S4","LIMESTONE CRES","166 LIMESTONE CRES,TORONTO, ON,M3J 2S4",43.7803755879779,-79.4878756929259
"5108","PUBLIC GARAGE","DISCOUNT TIRES AND AUTO GLASS","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5109","PUBLIC GARAGE","AUTO READY","TORONTO, ON","M3J 2S4","LIMESTONE CRES","148-150 LIMESTONE CRES,TORONTO, ON,M3J 2S4",43.7804401,-79.4871454
"5110","PUBLIC GARAGE","ABS AUTOMOTIVE INC","TORONTO, ON","M3J 1Y5","ST REGIS CRES","44 ST REGIS CRES,TORONTO, ON,M3J 1Y5",43.7552743,-79.4858796
"5111","PUBLIC GARAGE","VEHICLE FINANCE SOLUTIONS","TORONTO, ON","M3J 3K3","FINCH AVE W","1290 FINCH AVE W,TORONTO, ON,M3J 3K3",43.765077,-79.4893543
"5112","PUBLIC GARAGE","TESLA MOTORS","TORONTO, ON","M3A 1C6","LAWRENCE AVE E","1325 LAWRENCE AVE E,TORONTO, ON,M3A 1C6",43.7403749,-79.3217457847139
"5113","PUBLIC GARAGE","AUTO GALLERY","TORONTO, ON","M3J 2C6","CHAMPAGNE DR","155 CHAMPAGNE DR,TORONTO, ON,M3J 2C6",43.7653754,-79.46997
"5114","PUBLIC GARAGE","MOTORLAND AUTO SALES INC","TORONTO, ON","M3J 1N6","KEELE ST","3875 KEELE ST,TORONTO, ON,M3J 1N6",43.7600269,-79.4899416
"5115","PUBLIC GARAGE","SIMPLY TIRE CANADA LTD","TORONTO, ON","M3J 2A7","TORO RD","14 TORO RD,TORONTO, ON,M3J 2A7",43.7604676,-79.4887519
"5116","PUBLIC GARAGE","TYRE PLUS","TORONTO, ON","M3J 2B1","TANGIERS RD","17 TANGIERS RD,TORONTO, ON,M3J 2B1",43.76195252,-79.48754376
"5117","PUBLIC GARAGE","ENZO CAR CLINIC","TORONTO, ON","M3J 2T8","ALNESS ST","401 ALNESS ST,TORONTO, ON,M3J 2T8",43.7746528,-79.4731191
"5118","PUBLIC GARAGE","BLESSED AUTO SALES","TORONTO, ON","M3J 1Z4","BAKERSFIELD ST","15 BAKERSFIELD ST,TORONTO, ON,M3J 1Z4",43.7552869,-79.4803312
"5119","PUBLIC GARAGE","CIRCLE K","TORONTO, ON","M3N 2K2","JANE ST","4000 JANE ST,TORONTO, ON,M3N 2K2",43.7576587,-79.5185157
"5120","PUBLIC GARAGE","UNDERHILL AUTOMOTIVE","TORONTO, ON","M3A 2J8","UNDERHILL DR","43 UNDERHILL DR,TORONTO, ON,M3A 2J8",43.7443398,-79.3259696
"5121","PUBLIC GARAGE","CAR CONNECTION TORONTO","TORONTO, ON","M3J 2P7","FINCH AVE W","1117 FINCH AVE W,TORONTO, ON,M3J 2P7",43.7663783,-79.4772143
"5122","PUBLIC GARAGE","WHEELPRO CANADA","TORONTO, ON","M3J 2K1","BRISBANE RD","45 BRISBANE RD,TORONTO, ON,M3J 2K1",43.7721683,-79.4722238
"5123","PUBLIC GARAGE","NEW CHAMPAGNE AUTO CENTRE","TORONTO, ON","M3J 2C6","CHAMPAGNE DR","375 CHAMPAGNE DR,TORONTO, ON,M3J 2C6",43.764740574038,-79.4740149660778
"5124","PUBLIC GARAGE","NEW ROSE CAR WASH","TORONTO, ON","M3J 1N6","KEELE ST","3925 KEELE ST,TORONTO, ON,M3J 1N6",43.7628988789488,-79.4906999764979
"5125","PUBLIC GARAGE","RAILSIDE AUTO CENTRE","TORONTO, ON","M3A 1C6","LAWRENCE AVE E","1345 LAWRENCE AVE E,TORONTO, ON,M3A 1C6",43.7410256,-79.3195058
"5126","PUBLIC GARAGE","DON MILLS CHRYSKER DODGE JEEP RAM","TORONTO, ON","M3C 1V6","DON MILLS RD","888 DON MILLS RD,TORONTO, ON,M3C 1V6",43.72539905,-79.3416107915147
"5127","PUBLIC GARAGE","EE YORK","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5128","PUBLIC GARAGE","IMPERIAL AUTOZONE","TORONTO, ON","M3L 1A2","BEVERLY HILLS DR","57 BEVERLY HILLS DR,TORONTO, ON,M3L 1A2",43.7180173,-79.5117977
"5129","PUBLIC GARAGE","AUTO PLUTO","TORONTO, ON","M3J 1N6","KEELE ST","3905 KEELE ST,TORONTO, ON,M3J 1N6",43.7617500868024,-79.4903966280455
"5130","PUBLIC GARAGE","ISTANBUL AUTO SERVICE","TORONTO, ON","M3J 2S4","LIMESTONE CRES","128 LIMESTONE CRES,TORONTO, ON,M3J 2S4",43.7802621130815,-79.4883901939686
"5131","PUBLIC GARAGE","SYNKRO AUTOMOTIVE REPAIR","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5132","PUBLIC GARAGE","LEASE CHECK LTD","TORONTO, ON","M3J 2R8","CHESSWOOD DR","4077 CHESSWOOD DR,TORONTO, ON,M3J 2R8",43.7595303,-79.4779511
"5133","PUBLIC GARAGE","SELECTIVE AUTOLAND","TORONTO, ON","M3J 1Z4","BAKERSFIELD ST","15 BAKERSFIELD ST,TORONTO, ON,M3J 1Z4",43.7552869,-79.4803312
"5134","PUBLIC GARAGE","AUTOMALL NETWORK","TORONTO, ON","M3L 1A2","BEVERLY HILLS DR","57 BEVERLY HILLS DR,TORONTO, ON,M3L 1A2",43.7180173,-79.5117977
"5135","PUBLIC GARAGE","HARDICK SPRING SERVICE","TORONTO, ON","M3J 2B1","TANGIERS RD","7 TANGIERS RD,TORONTO, ON,M3J 2B1",43.7608455866667,-79.4872656266667
"5136","PUBLIC GARAGE","HIGHLINE MOTORS","TORONTO, ON","M3J 3K2","FINCH AVE W","1300 FINCH AVE W,TORONTO, ON,M3J 3K2",43.7646236,-79.4893562
"5137","PUBLIC GARAGE","MICROBELL MOTORS","TORONTO, ON","M3J 3K3","FINCH AVE W","1290 FINCH AVE W,TORONTO, ON,M3J 3K3",43.765077,-79.4893543
"5138","PUBLIC GARAGE","UMBRELLA MOTORSPORTS","TORONTO, ON","M3J 1Z4","BAKERSFIELD ST","15 BAKERSFIELD ST,TORONTO, ON,M3J 1Z4",43.7552869,-79.4803312
"5139","PUBLIC GARAGE","FRIENDS AUTO REPAIRS","TORONTO, ON","M3J 3H5","KEELE ST","3585 KEELE ST,TORONTO, ON,M3J 3H5",43.7497289,-79.4874346
"5140","PUBLIC GARAGE","GEAR SIX AUTOMOTIVE","TORONTO, ON","M3J 3K2","FINCH AVE W","1300 FINCH AVE W,TORONTO, ON,M3J 3K2",43.7646236,-79.4893562
"5141","PUBLIC GARAGE","CARPRO-TECH, CARTECH","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5142","PUBLIC GARAGE","FIRST CLASS TIRE","TORONTO, ON","M3N 1V9","OAKDALE RD","142 OAKDALE RD,TORONTO, ON,M3N 1V9",43.744032814251,-79.526436259354
"5143","PUBLIC GARAGE","YARA FINE CARS","TORONTO, ON","M3H 5S4","DUFFERIN ST","4610 DUFFERIN ST,TORONTO, ON,M3H 5S4",43.772204,-79.467902
"5144","PUBLIC GARAGE","MEKANIKO AUTO SERVICES","TORONTO, ON","M3J 2R8","CHESSWOOD DR","4033 CHESSWOOD DR,TORONTO, ON,M3J 2R8",43.7588023710538,-79.4776519334824
"5145","PUBLIC GARAGE","DRIVETIME FINE CARS","TORONTO, ON","M3J 1N1","KEELE ST","3711-3715 KEELE ST,TORONTO, ON,M3J 1N1",43.7563495,-79.4892023
"5146","PUBLIC GARAGE","ACCESS MOTORS","TORONTO, ON","M3J 3K2","FINCH AVE W","1300 FINCH AVE W,TORONTO, ON,M3J 3K2",43.7646236,-79.4893562
"5147","PUBLIC GARAGE","T S AUTO REPAIRS","TORONTO, ON","M3J 2B1","TANGIERS RD","9 TANGIERS RD,TORONTO, ON,M3J 2B1",43.7610669733333,-79.4873212533333
"5148","PUBLIC GARAGE","ELI'S TRANS","TORONTO, ON","M3J 2S4","LIMESTONE CRES","176 LIMESTONE CRES,TORONTO, ON,M3J 2S4",43.7804054497927,-79.4877402979147
"5149","PUBLIC GARAGE","SHELL","TORONTO, ON","M3C 1S1","DON MILLS RD","705 DON MILLS RD,TORONTO, ON,M3C 1S1",43.7095377,-79.3336871031495
"5150","PUBLIC GARAGE","FIRST CHOICE MOTORS","TORONTO, ON","M3J 2P7","FINCH AVE W","1113 FINCH AVE W,TORONTO, ON,M3J 2P7",43.7663586,-79.4758997
"5151","PUBLIC GARAGE","ARIO AUTO","TORONTO, ON","M3J 2B1","TANGIERS RD","9 TANGIERS RD,TORONTO, ON,M3J 2B1",43.7610669733333,-79.4873212533333
"5152","PUBLIC GARAGE","BETHEL AUTO","TORONTO, ON","M3J 1N6","KEELE ST","3891A KEELE ST,TORONTO, ON,M3J 1N6",43.7588557,-79.4898125
"5153","PUBLIC GARAGE","TFS MOTOR WORKS LTD","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5154","PUBLIC GARAGE","RESIDENTS' AUTO","TORONTO, ON","M3J 1Z4","BAKERSFIELD ST","15 BAKERSFIELD ST,TORONTO, ON,M3J 1Z4",43.7552869,-79.4803312
"5155","PUBLIC GARAGE","13834051 CANADA INC","TORONTO, ON","M3L 1A2","BEVERLY HILLS DR","57 BEVERLY HILLS DR,TORONTO, ON,M3L 1A2",43.7180173,-79.5117977
"5156","PUBLIC GARAGE","A N H AUTO SALES INC","TORONTO, ON","M3J 3K3","FINCH AVE W","1290 FINCH AVE W,TORONTO, ON,M3J 3K3",43.765077,-79.4893543
"5157","PUBLIC HALL","YORK MILLS GALLERY CATERTRENDZ","TORONTO, ON","M3B 2M3","LESLIE ST","1885 LESLIE ST,TORONTO, ON,M3B 2M3",43.7572882,-79.3603386
"5158","PUBLIC HALL","AMULET RESTAURANT AND BANQUET HALL","TORONTO, ON","M3H 5S7","DUFFERIN ST","4700 DUFFERIN ST,TORONTO, ON,M3H 5S7",43.7752924,-79.4693606
"5159","EATING ESTABLISHMENT","BAGEL PLUS","TORONTO, ON","M3H 2S1","SHEPPARD AVE W","632-634 SHEPPARD AVE W,TORONTO, ON,M3H 2S1",43.7553639,-79.4393325
"5160","EATING ESTABLISHMENT","DAIRY QUEEN","TORONTO, ON","M3M 2W9","SHEPPARD AVE W","1420 SHEPPARD AVE W,TORONTO, ON,M3M 2W9",43.7444714542803,-79.4886950654901
"5161","EATING ESTABLISHMENT","ROTI PALACE RESTAURANTS LTD","TORONTO, ON","M3N 2V2","FINCH AVE W","1845 FINCH AVE W,TORONTO, ON,M3N 2V2",43.7577833333333,-79.5141887777778
"5162","EATING ESTABLISHMENT","DAIRY QUEEN","TORONTO, ON","M3H 2S1","SHEPPARD AVE W","626 SHEPPARD AVE W,TORONTO, ON,M3H 2S1",43.755711,-79.4404283
"5163","EATING ESTABLISHMENT","WINFIELD'S RESTAURANT","TORONTO, ON","M3B 1X7","YORK MILLS RD","801 YORK MILLS RD,TORONTO, ON,M3B 1X7",43.7528634,-79.358355
"5164","EATING ESTABLISHMENT","CHINA GOURMET","TORONTO, ON","M3B 1Y5","YORK MILLS RD","877 YORK MILLS RD,TORONTO, ON,M3B 1Y5",43.7555085,-79.3477433142857
"5165","EATING ESTABLISHMENT","CHINA WOK SUPERB CHINESE FOOD","TORONTO, ON","M3N 3A1","YORK GATE BLVD","1 YORK GATE BLVD,TORONTO, ON,M3N 3A1",43.7589849,-79.5187806696273
"5166","EATING ESTABLISHMENT","CALIFORNIA SANDWICHES","TORONTO, ON","M3J 2P6","CHESSWOOD DR","3701 CHESSWOOD DR,TORONTO, ON,M3J 2P6",43.7560167,-79.4736389
"5167","EATING ESTABLISHMENT","JIMMY THE GREEK","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5168","EATING ESTABLISHMENT","THE KEG STEAKHOUSE & BAR - LESLIE STREET","TORONTO, ON","M3B 2M3","LESLIE ST","1977 LESLIE ST,TORONTO, ON,M3B 2M3",43.7587792,-79.3610872
"5169","EATING ESTABLISHMENT","TIM HORTONS","TORONTO, ON","M3C 1V4","DON MILLS RD","843 DON MILLS RD,TORONTO, ON,M3C 1V4",43.7228842,-79.3392583
"5170","EATING ESTABLISHMENT","MCDONALD'S","TORONTO, ON","M3J 3A6","RIMROCK RD","150 RIMROCK RD,TORONTO, ON,M3J 3A6",43.7577862,-79.4652452
"5171","EATING ESTABLISHMENT","BOSTON PIZZA (RIMROCK)","TORONTO, ON","M3J 3A6","RIMROCK RD","180 RIMROCK RD,TORONTO, ON,M3J 3A6",43.757617,-79.4659827
"5172","EATING ESTABLISHMENT","SCHULICH EXECUTIVE LEARNING","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5173","EATING ESTABLISHMENT","STARBUCKS COFFEE CANADA #4585","TORONTO, ON","M3H 2S1","SHEPPARD AVE W","638 SHEPPARD AVE W,TORONTO, ON,M3H 2S1",43.7551623,-79.44094475
"5174","EATING ESTABLISHMENT","ELGREEKO","TORONTO, ON","M3N 3A1","YORK GATE BLVD","1 YORK GATE BLVD,TORONTO, ON,M3N 3A1",43.7589849,-79.5187806696273
"5175","EATING ESTABLISHMENT","ARAMARK CANADA","TORONTO, ON","M3J 3M6","THE POND RD","70 THE POND RD,TORONTO, ON,M3J 3M6",43.77153485,-79.4989299033477
"5176","EATING ESTABLISHMENT","MONTEGO JERK RESTAURANT/REAL JUICE COMPA","TORONTO, ON","M3N 3A1","YORK GATE BLVD","1 YORK GATE BLVD,TORONTO, ON,M3N 3A1",43.7589849,-79.5187806696273
"5177","EATING ESTABLISHMENT","BENTO SUSHI","TORONTO, ON","M3C 1V4","DON MILLS RD","825 DON MILLS RD,TORONTO, ON,M3C 1V4",43.722705,-79.3375014405896
"5178","EATING ESTABLISHMENT","MULAN CHINESE CUISINE","TORONTO, ON","M3C 1T2","DON MILLS RD","747 DON MILLS RD,TORONTO, ON,M3C 1T2",43.7144362,-79.3331597
"5179","EATING ESTABLISHMENT","ORANGE SNAIL PUB","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5180","EATING ESTABLISHMENT","ISLAND FOODS","TORONTO, ON","M3B 2W6","DON MILLS RD","1310 DON MILLS RD,TORONTO, ON,M3B 2W6",43.7458286,-79.3461439
"5181","EATING ESTABLISHMENT","PIZZA HUT","TORONTO, ON","M3B 1Y2","YORK MILLS RD","861 YORK MILLS RD,TORONTO, ON,M3B 1Y2",43.7543846,-79.3512812
"5182","EATING ESTABLISHMENT","CORA'S BREAKFAST & LUNCH","TORONTO, ON","M3H 5Y4","STEELES AVE W","1881 STEELES AVE W,TORONTO, ON,M3H 5Y4",43.7863229,-79.4691375
"5183","EATING ESTABLISHMENT","WIMPY'S DINER","TORONTO, ON","M3H 2S1","SHEPPARD AVE W","590 SHEPPARD AVE W,TORONTO, ON,M3H 2S1",43.7555291920041,-79.4391318765278
"5184","EATING ESTABLISHMENT","SUBWAY SANDWICHES AND SALADS","TORONTO, ON","M3J 3N3","STEELES AVE W","2071 STEELES AVE W,TORONTO, ON,M3J 3N3",43.786710875,-79.471888825
"5185","EATING ESTABLISHMENT","TIM HORTONS","TORONTO, ON","M3H 2T7","SHEPPARD AVE W","901 SHEPPARD AVE W,TORONTO, ON,M3H 2T7",43.7514924,-79.4568655
"5186","EATING ESTABLISHMENT","MR ELI SHISH KEBOB HOUSE","TORONTO, ON","M3H 2T5","SHEPPARD AVE W","856 SHEPPARD AVE W,TORONTO, ON,M3H 2T5",43.7525508352941,-79.4531942411765
"5187","EATING ESTABLISHMENT","STARBUCKS COFFEE #4525","TORONTO, ON","M3J 3N3","STEELES AVE W","2081 STEELES AVE W,TORONTO, ON,M3J 3N3",43.7859629,-79.4742406
"5188","EATING ESTABLISHMENT","JACK ASTOR'S BAR AND GRILL","TORONTO, ON","M3C 3R6","DON MILLS RD","1090 DON MILLS RD,TORONTO, ON,M3C 3R6",43.7362962,-79.343917
"5189","EATING ESTABLISHMENT","WING MACHINE","TORONTO, ON","M4J 1M3","DANFORTH AVE","1158 DANFORTH AVE,TORONTO, ON,M4J 1M3",43.6814208452381,-79.3332786380952
"5190","EATING ESTABLISHMENT","GENJI SUSHI","TORONTO, ON","M3J 3A1","STEELES AVE W","2899 STEELES AVE W,TORONTO, ON,M3J 3A1",43.7814366706248,-79.4940675895769
"5191","EATING ESTABLISHMENT","WILLYS JERK RESTAURANT","TORONTO, ON","M3J 1N6","KEELE ST","3889 KEELE ST,TORONTO, ON,M3J 1N6",43.7605749,-79.4896746
"5192","EATING ESTABLISHMENT","MINISTRY OF TRANSPORTATION #23018","TORONTO, ON","M3M 1J8","WILSON AVE","1201 WILSON AVE,TORONTO, ON,M3M 1J8",43.7244852,-79.4910148
"5193","EATING ESTABLISHMENT","ONTARIO SCIENCE CENTRE #20418","TORONTO, ON","M3C 1T3","DON MILLS RD","770 DON MILLS RD,TORONTO, ON,M3C 1T3",43.714838,-79.3402429099889
"5194","EATING ESTABLISHMENT","PHO CON BO","TORONTO, ON","M3L 1A1","BEVERLY HILLS DR","58 BEVERLY HILLS DR,TORONTO, ON,M3L 1A1",43.717915902981,-79.513801756926
"5195","EATING ESTABLISHMENT","THE CAMPUS BUBBLE TEA","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5196","EATING ESTABLISHMENT","PIZZA NOVA #71","TORONTO, ON","M3B 1Y5","YORK MILLS RD","879 YORK MILLS RD,TORONTO, ON,M3B 1Y5",43.7551357,-79.3483402
"5197","EATING ESTABLISHMENT","JOEY DON MILLS GRILL LOUNGE","TORONTO, ON","M3C 3R6","DON MILLS RD","1090 DON MILLS RD,TORONTO, ON,M3C 3R6",43.7362962,-79.343917
"5198","EATING ESTABLISHMENT","HARVEY'S","TORONTO, ON","M3C 1V6","DON MILLS RD","898 DON MILLS RD,TORONTO, ON,M3C 1V6",43.726585,-79.3410147685714
"5199","EATING ESTABLISHMENT","Z-TECA GOURMET BURRITOS","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5200","EATING ESTABLISHMENT","CARRIBEAN CUISINE DELIGHT","TORONTO, ON","M3N 3A1","YORK GATE BLVD","1 YORK GATE BLVD,TORONTO, ON,M3N 3A1",43.7589849,-79.5187806696273
"5201","EATING ESTABLISHMENT","KAISEKI YU-ZEN HASHIMOTO","TORONTO, ON","M3C 1Z5","GARAMOND CRT","6 GARAMOND CRT,TORONTO, ON,M3C 1Z5",43.726424,-79.3350515971896
"5202","EATING ESTABLISHMENT","WILD WING","TORONTO, ON","M3J 3N3","STEELES AVE W","2071 STEELES AVE W,TORONTO, ON,M3J 3N3",43.786710875,-79.471888825
"5203","EATING ESTABLISHMENT","ARAMARK CANADA","TORONTO, ON","M3A 2T7","BROOKBANKS DR","217 BROOKBANKS DR,TORONTO, ON,M3A 2T7",43.75840995,-79.3246568117788
"5204","EATING ESTABLISHMENT","SUBWAY","TORONTO, ON","M3J 0G9","LODESTAR RD","1115 LODESTAR RD,TORONTO, ON,M3J 0G9",43.758697,-79.4666404
"5205","EATING ESTABLISHMENT","CASA MANILA","TORONTO, ON","M3B 1Y5","YORK MILLS RD","879 YORK MILLS RD,TORONTO, ON,M3B 1Y5",43.7551357,-79.3483402
"5206","EATING ESTABLISHMENT","BARQUE SMOKEHOUSE","TORONTO, ON","M6R 2M3","RONCESVALLES AVE","299 RONCESVALLES AVE,TORONTO, ON,M6R 2M3",43.64799715,-79.4493580312439
"5207","EATING ESTABLISHMENT","RAILS AND ALES","TORONTO, ON","M4J 1M3","DANFORTH AVE","1106 DANFORTH AVE,TORONTO, ON,M4J 1M3",43.681156697619,-79.3344974190476
"5208","EATING ESTABLISHMENT","POPEYES LOUISIANA KITCHEN","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5209","EATING ESTABLISHMENT","STARBUCKS COFFEE #16078","TORONTO, ON","M3J 3A6","RIMROCK RD","170 RIMROCK RD,TORONTO, ON,M3J 3A6",43.7576734,-79.4657368666667
"5210","EATING ESTABLISHMENT","CORA BREAKFAST AND LUNCH","TORONTO, ON","M3B 1Y2","YORK MILLS RD","861 YORK MILLS RD,TORONTO, ON,M3B 1Y2",43.7543846,-79.3512812
"5211","EATING ESTABLISHMENT","SUSHI ON RONCY","TORONTO, ON","M6R 2M3","RONCESVALLES AVE","293 RONCESVALLES AVE,TORONTO, ON,M6R 2M3",43.6478009,-79.4494348
"5212","EATING ESTABLISHMENT","GENATSVALE","TORONTO, ON","M3J 3J4","FINCH AVE W","1118 FINCH AVE W,TORONTO, ON,M3J 3J4",43.7671583,-79.4751235
"5213","EATING ESTABLISHMENT","DOWNSVIEW RESTAURANT","TORONTO, ON","M3M 2G7","KEELE ST","2865 KEELE ST,TORONTO, ON,M3M 2G7",43.7327560714286,-79.4833276571429
"5214","EATING ESTABLISHMENT","MADE IN JAPAN TERIYAKI","TORONTO, ON","M3J 3N3","STEELES AVE W","2061 STEELES AVE W,TORONTO, ON,M3J 3N3",43.7862859,-79.4728929
"5215","EATING ESTABLISHMENT","HERO CERTIFIED BURGERS","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5216","EATING ESTABLISHMENT","SAKURA","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5217","EATING ESTABLISHMENT","MAYFAIR WEST RACQUET FACILITY","TORONTO, ON","M3J 2P6","CHESSWOOD DR","3855 CHESSWOOD DR,TORONTO, ON,M3J 2P6",43.7563965,-79.4744265
"5218","EATING ESTABLISHMENT","PIZZA NOVA","TORONTO, ON","M3H 5Y4","STEELES AVE W","1881 STEELES AVE W,TORONTO, ON,M3H 5Y4",43.7863229,-79.4691375
"5219","EATING ESTABLISHMENT","COFFEE TIME DONUTS","TORONTO, ON","M3J 2P6","CHESSWOOD DR","3701 CHESSWOOD DR,TORONTO, ON,M3J 2P6",43.7560167,-79.4736389
"5220","EATING ESTABLISHMENT","MONTANA'S #3011","TORONTO, ON","M3J 3N3","STEELES AVE W","2011 STEELES AVE W,TORONTO, ON,M3J 3N3",43.7870822,-79.4703121
"5221","EATING ESTABLISHMENT","HIGH STREET FISH & CHIPS","TORONTO, ON","M3A 2J8","UNDERHILL DR","55 UNDERHILL DR,TORONTO, ON,M3A 2J8",43.7452447,-79.3249991
"5222","EATING ESTABLISHMENT","TIMBERS LODGE SOCIAL GRILL","TORONTO, ON","M3J 1P3","KEELE ST","4700 KEELE ST,TORONTO, ON,M3J 1P3",43.7743639,-79.5019774
"5223","EATING ESTABLISHMENT","TERIYAKI EXPERIENCE","TORONTO, ON","M3B 1Y2","YORK MILLS RD","861 YORK MILLS RD,TORONTO, ON,M3B 1Y2",43.7543846,-79.3512812
"5224","EATING ESTABLISHMENT","PHO 88 RESTAURANT","TORONTO, ON","M3C 1V6","DON MILLS RD","900 DON MILLS RD,TORONTO, ON,M3C 1V6",43.7268057,-79.3415071
"5225","EATING ESTABLISHMENT","MOON LIGHT PUB","TORONTO, ON","M4J 1M3","DANFORTH AVE","1162 DANFORTH AVE,TORONTO, ON,M4J 1M3",43.6814411642857,-79.3331848857143
"5226","EATING ESTABLISHMENT","ASIAN LEGEND","TORONTO, ON","M3C 1V6","DON MILLS RD","900 DON MILLS RD,TORONTO, ON,M3C 1V6",43.7268057,-79.3415071
"5227","EATING ESTABLISHMENT","FOX & FIDDLE","TORONTO, ON","M3J 2G5","FINCH AVE W","1285 FINCH AVE W,TORONTO, ON,M3J 2G5",43.7639007,-79.4884651
